iteration,train_loss,train_acc,test_loss,test_acc
0,0.7921316341656011,0.7992378048780487,0.44489896713810806,0.8651960784313726
1,0.37842967960892654,0.8879425649095201,0.38820923720577766,0.8786764705882353
2,0.3309544118802722,0.8949596774193549,0.3552648618853852,0.8860294117647058
3,0.29464431561347915,0.9070023603461841,0.3393757343748767,0.8927696078431373
4,0.27715627144022686,0.9076071990558615,0.3278444946067883,0.8995098039215687
5,0.2629440528590505,0.9149341070023603,0.32534487586578026,0.9007352941176471
6,0.25753916033157487,0.9127901258851299,0.32573638730408516,0.8970588235294118
7,0.24269633643874308,0.9202596380802518,0.3219447216046426,0.9013480392156863
8,0.23344584100130128,0.9216365066876475,0.31041807742497207,0.9037990196078431
9,0.2306270903385267,0.9220790715971676,0.30951789300888777,0.9025735294117647
10,0.22103283083656938,0.9255999213217939,0.31422572883813843,0.9031862745098039
11,0.2159321236537724,0.9274144374508262,0.3080367159518395,0.9056372549019608
12,0.21088120584807746,0.9303255310778914,0.3054964280249003,0.9050245098039216
13,0.20757334261405758,0.9301730920535012,0.30183981712359714,0.9031862745098039
14,0.20491656854567003,0.9292633752950433,0.3013343192002389,0.9044117647058824
15,0.20100888079259455,0.9309451219512195,0.3048523417171821,0.9044117647058824
16,0.1920173375708301,0.9374852478363493,0.3029282057644142,0.9068627450980392
17,0.19553980058649692,0.9341414240755311,0.2991170642838138,0.9056372549019608
18,0.19538190728280602,0.9355133752950433,0.29759172234209436,0.9087009803921569
19,0.1913970657965032,0.9361280487804878,0.3042194944345301,0.9068627450980392
20,0.18222848373215372,0.9374901652242329,0.306514789427941,0.9056372549019608
21,0.18284534700214863,0.9405389457120378,0.31089397749918346,0.9025735294117647
22,0.1860292021094299,0.9377950432730133,0.3011927436945923,0.9037990196078431
23,0.18539627432459738,0.9379573170731708,0.3028757786104346,0.90625
24,0.17593218038176617,0.9390047206923682,0.30302736467188773,0.9031862745098039
25,0.183258538002648,0.9373377261998427,0.29489537457679854,0.9080882352941176
26,0.17374554931572297,0.9423731313926043,0.3043875680944207,0.9031862745098039
27,0.1684188919550762,0.9448072383949646,0.30300352002457515,0.9056372549019608
28,0.17188320245321204,0.9408487411487018,0.3112253167691604,0.90625
29,0.17070424185111754,0.9420633359559402,0.3098518627777915,0.90625
30,0.17303672053101588,0.9408389063729347,0.30524349259212613,0.9087009803921569
31,0.16336468125625356,0.9432828481510621,0.29699192918590545,0.9050245098039216
32,0.16988141892886743,0.9438876868607395,0.31009797252002447,0.9007352941176471
33,0.16449037993372215,0.9492279701022817,0.30611389323124005,0.9056372549019608
34,0.16390647790053994,0.9411487018095988,0.3008423418779036,0.90625
35,0.15529166508193423,0.948170731707317,0.3045068724793108,0.9056372549019608
36,1.1185042730555301,0.7027094807238395,0.6818055598174825,0.8014705882352942
37,0.6485095253077949,0.8045485837922896,0.7305313715455579,0.7822712418300654
38,0.5568797777338725,0.8284765932336743,0.6296594852910322,0.8141339869281046
39,0.42696265597350713,0.8649095200629426,0.8120661814715348,0.7657271241830066
40,0.39167942797265404,0.8751278520849725,0.8140958251760286,0.7904411764705882
41,0.3038337082397647,0.9051829268292683,0.7525736150861371,0.7839052287581699
42,0.21707505296643187,0.9332218725413061,0.9625222903548503,0.7540849673202615
43,0.25788420402422185,0.9172157749803305,0.8776007487858627,0.7724673202614379
44,0.23075767375256231,0.9263424468922109,1.0947074990938692,0.7369281045751634
45,0.1737829511530879,0.9469364673485444,1.1151650179834927,0.7485702614379085
