iteration,train_loss,train_acc,test_loss,test_acc
80,0.5148069589603238,0.835793666404406,0.6757322342372408,0.7851307189542484
81,0.5101525006497779,0.8368754917387884,0.6786550663265527,0.7839052287581699
82,0.5083865478998277,0.8414535798583792,0.6732164222527953,0.7900326797385621
83,0.5108185535523949,0.8364181746656176,0.6782091210285822,0.7847222222222223
84,0.504714319400671,0.8399193548387097,0.6784766823345539,0.786968954248366
85,0.5067517888982122,0.836703383162864,0.6709402519113877,0.7894199346405228
86,0.5003528958413659,0.8408339889850511,0.6738200465253755,0.7888071895424836
87,0.49882394257115154,0.8462972069236822,0.6684641773794212,0.7912581699346405
88,0.4940927889288926,0.8473839496459481,0.672879737089662,0.7900326797385621
89,0.504035273921199,0.8405340283241542,0.6743964707734538,0.7863562091503268
90,0.49107702861471875,0.8431254917387884,0.6665932083246755,0.7894199346405228
91,0.48833814663131064,0.8493509047993706,0.6650293191858366,0.7930964052287581
92,0.4902878141984707,0.8466365066876476,0.6652797331996992,0.7894199346405228
93,0.48918815458693155,0.8408143194335169,0.6660479299870192,0.7943218954248366
94,0.48266944158367997,0.8446449645948072,0.6604973996678988,0.7881944444444444
95,0.4856344074010849,0.844492525570417,0.6662385665318545,0.7918709150326797
96,0.4807576101727602,0.8508998819826908,0.667481978149975,0.786968954248366
97,0.48171288087600617,0.8481461447678993,0.6636812197519284,0.7906454248366013
98,0.4732770273598229,0.8544010621557828,0.6662360581697202,0.7881944444444444
99,0.4743273508984868,0.8499852478363493,0.6637780501269827,0.7894199346405228
100,0.6612135765756049,0.7883998819826908,0.7035342917284545,0.7700163398692811
101,0.33046075892521115,0.8874754130605822,0.707423549218505,0.7685866013071895
102,0.1989571882093825,0.9336841070023604,0.7601997256278992,0.7834967320261438
103,0.16751128657743697,0.9440302911093628,0.8758928646497867,0.7663398692810458
104,0.15942402199001574,0.9460316679779701,0.8056829995019179,0.7937091503267973
105,0.14067121579697947,0.9504474822974036,0.8261770151958426,0.803921568627451
106,0.1256806895227694,0.9580645161290323,0.8758353887162372,0.775531045751634
107,0.11596474645023302,0.9641768292682927,0.8552803175304743,0.7935049019607843
108,0.10099724015084709,0.9669207317073171,0.835132294197512,0.8018790849673203
109,0.11440354955223639,0.9620328481510622,0.8564917495218562,0.7875816993464052
