iteration,train_loss,train_acc,test_loss,test_acc
0,1.2666903328604815,0.6699203383162864,0.9925179870105257,0.7530637254901961
1,0.9895027580057703,0.7641325727773407,1.0094329088049776,0.7457107843137255
2,0.8761193650524791,0.8098937844217152,0.8819472622491565,0.7794117647058824
3,0.9382987704945773,0.8258802124311566,1.2121649837377024,0.7328431372549019
4,0.8869985847574908,0.851794846577498,1.1003279212825732,0.7920751633986929
5,0.9021686612469394,0.8664437450826121,1.5237358853805298,0.7577614379084968
6,0.9308885941054763,0.8754425649095201,1.51370717453606,0.7935049019607843
7,0.9207165090685211,0.8833546420141621,1.513039533121913,0.7920751633986929
8,0.7883979927788193,0.8970889063729347,1.7476605916870576,0.798202614379085
9,0.7501492178402613,0.9077596380802517,1.7332230755219273,0.7796160130718954
10,0.7681446198180953,0.9170485837922896,1.6631729526116568,0.7761437908496732
11,0.8556147069678468,0.9158192368214005,2.361823946785401,0.7785947712418301
12,0.6569478818907533,0.9313975216365067,2.007730888568011,0.7926879084967321
13,4.349632955178982,0.3090234067663257,2.0876078255036297,0.33578431372549017
14,1.9906572103500366,0.33648210070810386,1.966932851894229,0.34191176470588236
15,1.9335247551522603,0.34255999213217936,2.0448004381329405,0.33455882352941174
16,1.9240721138512216,0.34912470495672704,1.926392071387347,0.3513071895424837
17,1.9158118259616015,0.3535552714398112,1.9165894435901267,0.34558823529411764
18,1.864766679159025,0.3587480330448466,1.9129132616753672,0.3474264705882353
19,1.849683014939471,0.3692564909520063,1.914906055319543,0.34681372549019607
20,1.8472283683172086,0.36333595594020457,1.9454859202983332,0.3459967320261438
21,1.8478635729812993,0.3614624311565696,1.9013271705777037,0.3508986928104575
22,1.8473339447161046,0.3625540912667191,1.9332925513678907,0.35437091503267976
